num visits,num species,NLCD2011_FS_C11_375_PLAND,NLCD2011_FS_C12_375_PLAND,NLCD2011_FS_C21_375_PLAND,NLCD2011_FS_C22_375_PLAND,NLCD2011_FS_C23_375_PLAND,NLCD2011_FS_C24_375_PLAND,NLCD2011_FS_C31_375_PLAND,NLCD2011_FS_C41_375_PLAND,NLCD2011_FS_C42_375_PLAND,NLCD2011_FS_C43_375_PLAND,NLCD2011_FS_C52_375_PLAND,NLCD2011_FS_C71_375_PLAND,NLCD2011_FS_C81_375_PLAND,NLCD2011_FS_C82_375_PLAND,NLCD2011_FS_C90_375_PLAND,NLCD2011_FS_C95_375_PLAND,HOUSING_DENSITY,HOUSING_PERCENT_VACANT,ELEV_GT,DIST_FROM_FLOWING_FRESH,DIST_IN_FLOWING_FRESH,DIST_FROM_STANDING_FRESH,DIST_IN_STANDING_FRESH,DIST_FROM_WET_VEG_FRESH,DIST_IN_WET_VEG_FRESH,DIST_FROM_FLOWING_BRACKISH,DIST_IN_FLOWING_BRACKISH,DIST_FROM_STANDING_BRACKISH,DIST_IN_STANDING_BRACKISH,DIST_FROM_WET_VEG_BRACKISH,DIST_IN_WET_VEG_BRACKISH,LATITUDE,LONGITUDE,LOC_ID,IS_AVI_LOC
230.00000,369.00000,0.98563,0.00000,6.26573,23.06256,30.76241,6.51648,0.13150,57.02915,19.28037,2.60579,14.16497,1.20804,46.83445,25.11574,19.66374,1.85077,144.08859,0.00477,45.00000,4.00000,3.00000,7.00000,6.00000,7.00000,7.00000,4.00000,3.00000,1.00000,8.00000,6.00000,0.00000,42.84168,-75.84168,0.05176,1.00000
829.00000,474.00000,14.18014,0.00000,14.24249,29.24257,0.74545,12.97722,1.25090,11.27869,15.31881,19.08845,14.45494,0.28119,61.14130,26.43955,15.04953,0.44360,76.15628,0.03999,365.00000,3.00000,3.00000,3.00000,2.00000,2.00000,8.00000,8.00000,9.00000,0.00000,3.00000,1.00000,0.00000,42.84569,-75.84569,0.95883,1.00000
608.00000,258.00000,80.56090,0.00000,1.61481,28.50078,38.66341,13.99565,0.51298,71.40886,9.47537,0.09789,15.99016,0.25899,53.21654,76.28444,14.52426,1.40864,16.57742,0.09678,444.00000,4.00000,0.00000,7.00000,3.00000,3.00000,7.00000,1.00000,0.00000,3.00000,3.00000,5.00000,6.00000,42.84970,-75.84970,0.22008,1.00000
966.00000,263.00000,46.46774,0.00000,1.48899,10.76329,23.69571,19.55815,0.27406,40.07597,17.62818,9.47537,1.74135,0.21957,95.38747,52.91327,6.88451,1.76930,99.77338,0.06035,3.00000,1.00000,1.00000,5.00000,2.00000,1.00000,0.00000,7.00000,0.00000,5.00000,1.00000,0.00000,4.00000,42.85371,-75.85371,0.79673,1.00000
427.00000,487.00000,49.62277,0.00000,9.57738,24.38375,47.03134,5.20495,1.50022,57.14136,5.09531,8.51819,4.34089,0.36816,39.86833,78.60997,1.97420,1.18964,224.89520,0.06105,105.00000,4.00000,5.00000,4.00000,4.00000,9.00000,3.00000,1.00000,7.00000,9.00000,2.00000,1.00000,0.00000,42.85772,-75.85772,0.78418,0.00000
779.00000,142.00000,8.24147,0.00000,17.24874,21.13182,30.13942,18.71002,0.24007,74.43271,14.94400,14.20890,9.07196,1.65118,39.18751,0.15194,15.69617,1.35641,51.61642,0.02174,233.00000,2.00000,6.00000,0.00000,7.00000,9.00000,3.00000,8.00000,6.00000,3.00000,0.00000,9.00000,4.00000,42.86172,-75.86172,0.26422,0.00000
256.00000,347.00000,66.33594,0.00000,15.66213,5.55903,4.35319,1.34162,1.80236,2.53949,8.10842,0.53086,16.72744,0.37869,96.56644,26.41246,9.63337,0.23910,100.25796,0.02738,57.00000,4.00000,9.00000,8.00000,2.00000,1.00000,7.00000,2.00000,5.00000,0.00000,7.00000,2.00000,5.00000,42.86573,-75.86573,0.99589,1.00000
580.00000,207.00000,71.89003,0.00000,9.32122,21.68445,22.24876,15.75788,0.53512,98.07275,9.49631,5.75731,4.45674,0.98106,23.02647,58.09233,11.61603,0.00343,430.49166,0.02423,14.00000,3.00000,8.00000,1.00000,9.00000,1.00000,5.00000,4.00000,7.00000,4.00000,1.00000,3.00000,2.00000,42.86974,-75.86974,0.42484,0.00000
337.00000,460.00000,36.83389,0.00000,17.17867,17.31079,49.82745,6.90121,1.47121,22.43410,0.64288,7.18578,14.22197,1.12698,79.00676,44.14670,0.70143,0.21408,496.60940,0.09236,90.00000,1.00000,1.00000,5.00000,8.00000,9.00000,2.00000,7.00000,1.00000,8.00000,7.00000,6.00000,8.00000,42.87375,-75.87375,0.86756,0.00000
9.00000,375.00000,62.62574,0.00000,14.12310,35.11958,1.51146,11.26771,1.17222,52.23326,11.37709,2.47241,9.74549,0.92735,52.28520,9.88831,13.01209,0.73749,375.97402,0.05836,380.00000,2.00000,1.00000,1.00000,4.00000,8.00000,0.00000,2.00000,7.00000,7.00000,9.00000,2.00000,4.00000,42.87776,-75.87776,0.16926,0.00000
661.00000,113.00000,57.72570,0.00000,1.47198,49.35487,13.50333,16.64235,0.30541,88.07181,14.94882,2.62620,6.27165,1.53244,33.83614,12.00217,11.62335,0.00646,3.66816,0.07546,47.00000,4.00000,4.00000,5.00000,1.00000,9.00000,9.00000,4.00000,9.00000,6.00000,8.00000,3.00000,6.00000,42.88176,-75.88176,0.73855,1.00000
888.00000,84.00000,38.89078,0.00000,6.47528,39.17517,9.24427,11.67097,0.92296,21.18011,5.54390,4.82068,1.54515,1.29595,63.93671,35.60392,12.35748,0.49936,300.05613,0.03078,166.00000,0.00000,7.00000,6.00000,4.00000,4.00000,8.00000,8.00000,7.00000,6.00000,8.00000,9.00000,4.00000,42.88577,-75.88577,0.29596,0.00000
726.00000,273.00000,5.87069,0.00000,14.24349,38.16466,31.22280,13.41795,0.18883,50.06254,1.88494,13.26896,19.38484,0.31281,49.33041,32.47407,11.75161,1.90856,248.22266,0.09852,217.00000,2.00000,8.00000,9.00000,7.00000,0.00000,3.00000,1.00000,3.00000,8.00000,2.00000,3.00000,7.00000,42.88978,-75.88978,0.29309,1.00000
351.00000,22.00000,61.43311,0.00000,8.77720,28.81778,15.63851,17.12757,0.88656,93.64852,17.59915,17.35293,10.05880,0.53611,42.34843,10.32224,10.57456,0.59779,356.86532,0.07492,345.00000,2.00000,4.00000,2.00000,6.00000,7.00000,9.00000,9.00000,6.00000,0.00000,3.00000,4.00000,3.00000,42.89379,-75.89379,0.50128,0.00000
857.00000,233.00000,17.30642,0.00000,19.22900,24.26225,36.74389,10.25294,0.71796,80.42638,5.45344,3.03489,19.35275,1.04840,5.57043,64.50380,5.53688,0.21319,335.46719,0.06037,285.00000,3.00000,4.00000,2.00000,7.00000,3.00000,9.00000,5.00000,4.00000,2.00000,1.00000,1.00000,1.00000,42.89780,-75.89780,0.68322,0.00000
547.00000,420.00000,12.49171,0.00000,14.35777,2.13760,27.80178,14.85314,0.93387,65.33308,11.86790,9.80670,16.16610,0.08460,44.54587,72.13839,6.90720,1.65254,1.79460,0.00362,132.00000,0.00000,2.00000,5.00000,1.00000,7.00000,9.00000,8.00000,5.00000,3.00000,9.00000,6.00000,2.00000,42.90180,-75.90180,0.41319,1.00000
124.00000,490.00000,60.51729,0.00000,10.25003,9.14563,43.70367,7.53431,0.65144,46.85302,4.13812,11.69160,17.41526,1.15026,72.92265,31.99633,14.89313,1.26464,495.86185,0.00427,202.00000,2.00000,7.00000,0.00000,1.00000,4.00000,9.00000,3.00000,9.00000,8.00000,1.00000,5.00000,9.00000,42.90581,-75.90581,0.12462,1.00000
384.00000,112.00000,11.54589,0.00000,8.29343,2.56093,40.57718,10.43961,0.16824,31.28295,9.12668,6.63898,15.36909,1.81860,80.46698,56.05665,11.14505,0.57004,183.10603,0.04659,307.00000,1.00000,5.00000,8.00000,5.00000,0.00000,3.00000,6.00000,0.00000,7.00000,4.00000,0.00000,2.00000,42.90982,-75.90982,0.17251,1.00000
970.00000,257.00000,67.06258,0.00000,19.77151,8.71705,19.72471,12.24842,0.64074,49.74166,1.38170,18.11370,7.15313,0.02125,58.92841,55.96304,5.58981,1.67561,392.96629,0.06076,283.00000,0.00000,3.00000,8.00000,6.00000,1.00000,6.00000,0.00000,8.00000,1.00000,4.00000,4.00000,1.00000,42.91383,-75.91383,0.86926,1.00000
346.00000,380.00000,74.57045,0.00000,10.46985,37.68564,16.04671,12.04381,0.12562,18.10015,3.65517,17.21202,6.69761,0.19383,37.42320,21.21417,7.40459,0.29170,134.86177,0.02450,263.00000,4.00000,3.00000,6.00000,5.00000,8.00000,9.00000,5.00000,7.00000,8.00000,3.00000,7.00000,5.00000,42.91784,-75.91784,0.54192,1.00000
1.00000,318.00000,10.57929,0.00000,5.61719,4.10527,26.95654,14.37785,0.05468,48.11126,19.77909,8.22330,2.37562,0.06922,9.96761,26.90453,14.18864,1.68480,461.66664,0.03218,33.00000,4.00000,0.00000,7.00000,5.00000,3.00000,4.00000,0.00000,0.00000,7.00000,5.00000,3.00000,3.00000,42.92184,-75.92184,0.46021,1.00000
227.00000,496.00000,82.15577,0.00000,7.30149,32.56487,13.68987,2.68854,0.73594,14.05101,4.97542,16.92110,13.19601,1.18884,39.13213,72.99264,10.08894,1.78427,216.69027,0.09607,109.00000,4.00000,0.00000,2.00000,6.00000,7.00000,4.00000,9.00000,5.00000,0.00000,8.00000,3.00000,3.00000,42.92585,-75.92585,0.24709,0.00000
413.00000,442.00000,86.49144,0.00000,0.12584,33.77811,22.51858,6.92842,0.53315,66.81792,8.42640,18.21658,10.03466,1.41578,71.96758,65.06445,3.35988,1.98660,76.04213,0.06031,28.00000,0.00000,4.00000,3.00000,6.00000,0.00000,9.00000,6.00000,5.00000,8.00000,8.00000,9.00000,8.00000,42.92986,-75.92986,0.18773,0.00000
215.00000,48.00000,35.42100,0.00000,19.47454,25.28391,4.08063,9.01785,0.97831,57.74331,6.04318,14.87341,9.35964,1.81103,10.86450,18.79836,3.29329,0.96726,285.98338,0.02042,329.00000,3.00000,3.00000,9.00000,2.00000,6.00000,7.00000,1.00000,6.00000,4.00000,7.00000,2.00000,6.00000,42.93387,-75.93387,0.73590,1.00000
922.00000,249.00000,95.39670,0.00000,16.43592,49.82710,34.28987,11.83188,1.80886,76.78363,10.60291,9.56158,15.92944,0.49066,46.43269,79.64763,4.84742,0.82111,166.52997,0.07788,123.00000,1.00000,4.00000,3.00000,1.00000,6.00000,3.00000,5.00000,2.00000,2.00000,3.00000,5.00000,3.00000,42.93788,-75.93788,0.15672,0.00000
35.00000,462.00000,26.87945,0.00000,5.21025,9.33619,35.31932,1.66617,1.88757,90.53037,2.81600,3.20166,17.33759,0.57946,39.96141,67.26872,14.36700,1.50172,183.86094,0.08289,4.00000,3.00000,6.00000,0.00000,6.00000,2.00000,5.00000,3.00000,0.00000,4.00000,8.00000,7.00000,4.00000,42.94188,-75.94188,0.84018,0.00000
787.00000,77.00000,87.68318,0.00000,3.08180,22.98148,25.64320,5.66495,0.20596,15.55097,0.09871,5.46168,8.28294,1.05370,23.16034,37.08228,15.59343,0.48544,170.51834,0.03921,232.00000,4.00000,1.00000,4.00000,3.00000,5.00000,0.00000,2.00000,1.00000,5.00000,1.00000,4.00000,6.00000,42.94589,-75.94589,0.85574,1.00000
429.00000,465.00000,27.54058,0.00000,4.95899,19.06055,23.18189,17.17219,1.47121,88.73036,9.03197,12.72648,7.40608,1.87803,5.74189,63.18612,1.99077,1.00004,275.35227,0.00893,141.00000,3.00000,0.00000,9.00000,8.00000,2.00000,9.00000,0.00000,8.00000,6.00000,8.00000,3.00000,1.00000,42.94990,-75.94990,0.67742,1.00000
0.00000,188.00000,69.77091,0.00000,10.19940,38.87615,1.27725,6.43377,0.92869,45.99553,7.95283,13.29920,8.78947,0.48383,98.51657,4.97574,10.25072,1.67392,217.41443,0.07560,111.00000,2.00000,1.00000,0.00000,0.00000,4.00000,7.00000,8.00000,8.00000,8.00000,8.00000,0.00000,3.00000,42.95391,-75.95391,0.96971,0.00000
389.00000,341.00000,65.50195,0.00000,17.49592,10.35397,43.41773,4.47032,1.01676,18.31376,4.90696,4.47596,19.23618,1.55671,88.76613,76.85438,14.57170,0.43552,260.64135,0.00320,457.00000,4.00000,5.00000,3.00000,5.00000,1.00000,8.00000,3.00000,1.00000,4.00000,8.00000,4.00000,1.00000,42.95792,-75.95792,0.43075,0.00000
954.00000,427.00000,18.98307,0.00000,13.35186,7.48076,0.21581,14.99506,0.73680,92.27307,15.38463,12.63490,9.14740,1.24216,76.12527,70.34042,1.00948,1.25837,349.67796,0.05075,168.00000,4.00000,0.00000,3.00000,4.00000,9.00000,4.00000,8.00000,5.00000,9.00000,6.00000,4.00000,1.00000,42.96192,-75.96192,0.12203,0.00000
368.00000,391.00000,89.24799,0.00000,9.86409,7.28108,19.13613,14.85899,0.09739,3.01067,16.52664,0.73470,18.47185,0.99617,10.51244,58.57860,4.39020,1.81431,57.35726,0.01300,312.00000,1.00000,8.00000,2.00000,6.00000,0.00000,5.00000,6.00000,7.00000,1.00000,1.00000,5.00000,9.00000,42.96593,-75.96593,0.27617,0.00000
369.00000,452.00000,36.15926,0.00000,4.50869,26.84246,49.39141,7.28519,0.39700,39.29620,16.11545,13.16569,16.02752,1.69891,23.61867,30.10599,1.55311,0.86927,373.22992,0.06671,151.00000,1.00000,7.00000,0.00000,7.00000,7.00000,8.00000,0.00000,4.00000,1.00000,1.00000,3.00000,1.00000,42.96994,-75.96994,0.11041,0.00000
507.00000,496.00000,96.23745,0.00000,3.12184,30.13359,8.83630,12.31469,0.02488,48.00093,8.47399,9.51515,9.24103,0.82620,22.80745,69.30904,9.79277,1.81951,37.06637,0.05986,25.00000,3.00000,6.00000,5.00000,2.00000,0.00000,6.00000,7.00000,1.00000,9.00000,2.00000,0.00000,0.00000,42.97395,-75.97395,0.63538,1.00000
303.00000,184.00000,82.42781,0.00000,12.71159,10.49739,15.41451,19.54085,0.15055,74.79688,8.60463,13.54239,2.97332,0.85423,76.06366,50.30308,11.43381,0.07046,23.68235,0.04340,435.00000,3.00000,4.00000,3.00000,8.00000,6.00000,9.00000,0.00000,8.00000,8.00000,9.00000,9.00000,1.00000,42.97796,-75.97796,0.56155,0.00000
329.00000,370.00000,18.11886,0.00000,15.47452,47.80565,49.84047,4.71092,0.73246,30.16323,17.35348,19.81148,17.99765,0.49338,74.30161,38.03587,16.34698,1.58271,465.96027,0.06610,499.00000,3.00000,3.00000,9.00000,3.00000,6.00000,6.00000,7.00000,6.00000,1.00000,6.00000,6.00000,1.00000,42.98196,-75.98196,0.46350,0.00000
93.00000,146.00000,95.34324,0.00000,0.26198,39.92638,28.97239,11.22814,0.08543,15.76145,19.98476,0.59095,9.77954,1.33561,78.05784,27.38403,14.86004,1.80148,32.12401,0.09192,380.00000,2.00000,7.00000,6.00000,2.00000,0.00000,3.00000,2.00000,9.00000,2.00000,6.00000,7.00000,2.00000,42.98597,-75.98597,0.60819,1.00000
506.00000,266.00000,88.26788,0.00000,7.60244,44.78268,29.01629,11.66989,0.53660,73.64446,16.53847,15.84780,19.51650,0.48225,7.82214,34.80748,14.20777,1.99809,372.76442,0.02666,346.00000,1.00000,3.00000,2.00000,4.00000,2.00000,7.00000,4.00000,5.00000,8.00000,1.00000,7.00000,5.00000,42.98998,-75.98998,0.03019,1.00000
740.00000,200.00000,52.82079,0.00000,6.45777,31.05108,25.42226,13.45331,1.14233,4.41532,0.00465,4.87376,7.37474,1.20494,88.71759,3.26289,15.02841,1.77421,141.56758,0.01462,330.00000,0.00000,3.00000,7.00000,7.00000,7.00000,8.00000,8.00000,6.00000,2.00000,4.00000,8.00000,9.00000,42.99399,-75.99399,0.84822,0.00000
316.00000,354.00000,3.05596,0.00000,19.76143,29.82045,2.71227,6.22718,0.83901,63.96938,9.60465,18.97601,10.87143,1.32279,23.72351,20.57671,15.91101,1.67654,247.82484,0.08384,22.00000,1.00000,5.00000,9.00000,3.00000,6.00000,8.00000,7.00000,3.00000,2.00000,0.00000,5.00000,6.00000,42.99800,-75.99800,0.86762,0.00000
145.00000,313.00000,65.31244,0.00000,10.80195,14.89258,5.90889,10.54969,0.76749,9.05348,10.66789,15.49542,8.64157,0.03849,62.82199,12.69577,0.10209,1.07720,289.33441,0.05731,218.00000,2.00000,6.00000,0.00000,5.00000,1.00000,7.00000,6.00000,3.00000,1.00000,7.00000,1.00000,9.00000,43.00200,-76.00200,0.62834,0.00000
628.00000,425.00000,37.52152,0.00000,1.21511,8.62989,20.78503,6.07466,1.00102,98.54176,10.90792,15.02816,14.49588,0.09787,8.17672,7.24913,5.76948,0.01928,93.16645,0.09460,184.00000,2.00000,7.00000,9.00000,7.00000,3.00000,6.00000,5.00000,6.00000,3.00000,1.00000,5.00000,8.00000,43.00601,-76.00601,0.27752,0.00000
695.00000,195.00000,63.47638,0.00000,15.13538,20.50785,5.70256,4.47901,0.13044,56.18434,12.27412,3.43696,19.54449,1.63742,64.89358,20.92400,9.16745,0.39615,419.00385,0.09953,190.00000,4.00000,8.00000,6.00000,0.00000,4.00000,7.00000,8.00000,1.00000,7.00000,0.00000,6.00000,3.00000,43.01002,-76.01002,0.64918,1.00000
713.00000,284.00000,9.36301,0.00000,3.02742,40.54750,4.74542,15.10035,1.30992,16.23128,17.32345,6.28666,3.82673,0.28377,3.89044,79.30877,9.91132,1.17491,368.04898,0.07070,69.00000,2.00000,7.00000,1.00000,4.00000,5.00000,5.00000,2.00000,3.00000,2.00000,6.00000,7.00000,0.00000,43.01403,-76.01403,0.11623,0.00000
656.00000,138.00000,68.44112,0.00000,6.79289,26.94215,48.27636,19.61487,1.53821,33.31792,11.10639,1.87049,18.51259,1.35012,36.08729,12.18111,18.86849,1.01639,272.44315,0.09389,195.00000,2.00000,8.00000,2.00000,6.00000,8.00000,0.00000,9.00000,4.00000,7.00000,2.00000,2.00000,4.00000,43.01804,-76.01804,0.11621,1.00000
365.00000,368.00000,48.64236,0.00000,5.38199,17.79823,49.30131,3.61655,0.93555,90.13497,16.39110,0.59069,11.02751,0.75161,61.15117,19.67149,12.72445,1.98271,124.58462,0.04706,65.00000,3.00000,5.00000,2.00000,9.00000,4.00000,2.00000,2.00000,9.00000,3.00000,0.00000,2.00000,0.00000,43.02204,-76.02204,0.56160,0.00000
833.00000,403.00000,35.74680,0.00000,9.72119,37.16870,21.27645,19.36171,1.19007,7.21165,0.03301,18.24037,4.77866,1.67991,65.34924,61.60695,15.23139,0.41221,16.60296,0.06099,430.00000,2.00000,7.00000,7.00000,4.00000,8.00000,5.00000,4.00000,3.00000,0.00000,5.00000,8.00000,9.00000,43.02605,-76.02605,0.98116,0.00000
5.00000,1.00000,35.70215,0.00000,12.17220,32.97172,33.98276,0.03509,0.55159,10.00125,9.84815,0.13068,7.62945,1.43014,89.39215,74.79909,6.35834,0.14605,420.80813,0.04839,80.00000,1.00000,5.00000,6.00000,8.00000,1.00000,8.00000,4.00000,8.00000,2.00000,2.00000,0.00000,6.00000,43.03006,-76.03006,0.82851,0.00000
378.00000,16.00000,50.46831,0.00000,10.85206,12.63712,22.04167,18.42393,1.04452,13.08010,7.62777,10.29268,13.54950,1.52448,30.35387,33.51120,2.58324,0.51064,112.03469,0.07735,280.00000,4.00000,2.00000,3.00000,6.00000,6.00000,2.00000,9.00000,1.00000,0.00000,5.00000,2.00000,3.00000,43.03407,-76.03407,0.08246,1.00000
732.00000,263.00000,62.87699,0.00000,15.05402,30.73439,30.07978,6.19416,0.38840,60.42544,10.61539,19.49744,12.12323,1.22104,18.57113,28.13389,3.59636,1.02760,343.68031,0.03021,47.00000,2.00000,1.00000,7.00000,7.00000,0.00000,1.00000,9.00000,5.00000,3.00000,4.00000,7.00000,5.00000,43.03808,-76.03808,0.62387,0.00000
259.00000,54.00000,37.79252,0.00000,17.00735,21.21589,40.44379,9.97597,1.10107,83.83416,5.46867,15.14458,3.41440,1.21429,72.59230,66.95047,4.96960,1.84946,149.91005,0.08922,252.00000,1.00000,2.00000,7.00000,2.00000,0.00000,4.00000,5.00000,1.00000,5.00000,1.00000,6.00000,9.00000,43.04208,-76.04208,0.95294,1.00000
160.00000,452.00000,13.58675,0.00000,2.15009,48.83371,39.93935,2.98050,1.01074,76.46948,14.53184,7.30772,19.30092,1.36631,63.89200,63.57104,15.93778,0.25769,196.49086,0.09540,177.00000,0.00000,6.00000,6.00000,4.00000,8.00000,3.00000,3.00000,2.00000,9.00000,3.00000,1.00000,9.00000,43.04609,-76.04609,0.32049,0.00000
62.00000,229.00000,52.97734,0.00000,3.45223,23.08686,39.64848,12.41184,1.49408,52.67066,3.27698,2.95715,15.98306,0.49642,40.09692,53.74255,8.83919,0.23937,420.74823,0.06882,421.00000,0.00000,8.00000,6.00000,8.00000,0.00000,3.00000,1.00000,4.00000,9.00000,4.00000,5.00000,5.00000,43.05010,-76.05010,0.09190,1.00000
49.00000,76.00000,83.06952,0.00000,3.50570,19.53669,43.39421,7.43711,0.82749,15.59364,3.85278,0.36348,5.96702,1.03556,8.48206,50.84462,6.45319,1.72267,222.71304,0.03136,228.00000,4.00000,1.00000,2.00000,6.00000,6.00000,9.00000,4.00000,5.00000,5.00000,4.00000,2.00000,0.00000,43.05411,-76.05411,0.16366,1.00000
748.00000,210.00000,75.37519,0.00000,5.85317,5.66157,36.66085,9.92742,0.45173,19.59517,4.70371,10.06575,9.86946,0.44335,94.67382,48.18800,18.05390,0.01347,370.36317,0.04782,400.00000,2.00000,1.00000,9.00000,3.00000,8.00000,5.00000,6.00000,8.00000,1.00000,1.00000,5.00000,2.00000,43.05812,-76.05812,0.66671,0.00000
385.00000,238.00000,43.21292,0.00000,5.90576,3.01232,44.46432,14.17180,1.36409,33.87052,12.82794,10.08867,18.42696,0.94461,20.84055,40.77315,6.08848,0.43023,332.42599,0.01748,87.00000,2.00000,2.00000,8.00000,7.00000,7.00000,5.00000,6.00000,5.00000,8.00000,9.00000,1.00000,9.00000,43.06212,-76.06212,0.18441,0.00000
93.00000,272.00000,96.10843,0.00000,13.40252,36.66379,30.46963,13.32201,1.57872,36.15986,11.39076,7.93516,5.87959,1.40554,90.30130,48.58536,10.83585,1.57365,137.77633,0.07282,341.00000,2.00000,1.00000,2.00000,2.00000,1.00000,9.00000,9.00000,8.00000,1.00000,1.00000,4.00000,9.00000,43.06613,-76.06613,0.88175,1.00000
740.00000,194.00000,3.84840,0.00000,12.67555,30.22270,41.87271,2.83757,0.54736,90.48815,5.06113,11.16947,9.90930,0.78660,26.50797,76.91876,0.70532,1.44005,148.89347,0.02890,293.00000,4.00000,0.00000,8.00000,5.00000,6.00000,6.00000,2.00000,5.00000,1.00000,8.00000,6.00000,6.00000,43.07014,-76.07014,0.88967,1.00000
894.00000,416.00000,77.91687,0.00000,10.84186,0.37926,26.41374,5.17350,0.65967,34.69134,19.80536,9.33852,12.55411,1.88013,64.13728,76.24236,3.36502,0.28396,273.37318,0.06589,313.00000,2.00000,9.00000,9.00000,8.00000,6.00000,5.00000,7.00000,0.00000,4.00000,6.00000,4.00000,7.00000,43.07415,-76.07415,0.42168,1.00000
441.00000,369.00000,32.96768,0.00000,8.41640,44.02028,24.04826,6.29903,1.13977,39.14541,19.19190,17.12264,9.55757,0.57861,95.63070,67.79509,15.65645,0.12097,345.89844,0.09460,409.00000,2.00000,2.00000,4.00000,7.00000,5.00000,6.00000,3.00000,1.00000,6.00000,2.00000,5.00000,4.00000,43.07816,-76.07816,0.78241,0.00000
296.00000,219.00000,45.94115,0.00000,8.91067,22.84836,42.17274,0.03800,0.13672,22.59775,15.36609,18.73321,2.56707,0.81947,3.48482,57.39821,4.56906,0.79233,240.36901,0.04724,170.00000,3.00000,6.00000,0.00000,2.00000,3.00000,9.00000,4.00000,2.00000,3.00000,3.00000,1.00000,1.00000,43.08216,-76.08216,0.85608,0.00000
850.00000,433.00000,58.03315,0.00000,3.02911,24.86881,4.19097,10.03414,1.10611,4.78926,3.28663,12.27889,19.77354,0.38477,70.07798,26.31490,6.00774,1.45547,234.95137,0.00336,185.00000,1.00000,8.00000,4.00000,2.00000,4.00000,8.00000,3.00000,1.00000,8.00000,2.00000,9.00000,3.00000,43.08617,-76.08617,0.94297,0.00000
274.00000,350.00000,55.57675,0.00000,7.36599,48.18640,16.54063,9.82118,0.19959,85.04122,13.48562,17.31397,3.14792,1.52834,82.82276,33.56434,8.43744,1.52419,182.99013,0.03294,78.00000,0.00000,2.00000,3.00000,7.00000,6.00000,0.00000,2.00000,7.00000,7.00000,7.00000,2.00000,9.00000,43.09018,-76.09018,0.25229,0.00000
74.00000,184.00000,40.59237,0.00000,11.56299,39.86646,47.45686,11.80152,1.49224,6.66898,15.72016,0.48845,9.24727,1.51916,96.41396,72.52695,12.13087,0.79023,24.37416,0.08035,196.00000,4.00000,1.00000,0.00000,6.00000,1.00000,9.00000,2.00000,1.00000,9.00000,9.00000,6.00000,5.00000,43.09419,-76.09419,0.50621,1.00000
903.00000,293.00000,72.33460,0.00000,6.88487,24.28562,37.40338,2.40963,0.14563,93.30026,6.96758,5.90524,13.90531,1.95728,4.87740,55.36111,16.21064,1.41213,258.92754,0.07157,222.00000,3.00000,6.00000,8.00000,7.00000,0.00000,1.00000,1.00000,7.00000,8.00000,0.00000,2.00000,5.00000,43.09820,-76.09820,0.74923,1.00000
395.00000,404.00000,53.79105,0.00000,19.23563,45.94112,16.72158,0.01463,1.92126,90.46434,7.71582,0.70829,4.28936,1.65102,87.15994,75.19578,15.52631,1.09219,461.17774,0.02794,58.00000,3.00000,0.00000,1.00000,2.00000,5.00000,9.00000,4.00000,5.00000,0.00000,6.00000,7.00000,7.00000,43.10220,-76.10220,0.53644,0.00000
685.00000,294.00000,47.08270,0.00000,16.20547,3.74303,8.93890,2.31487,1.50251,56.43137,12.07677,4.37728,10.57352,1.89551,89.64708,24.28618,1.03095,0.02142,197.58974,0.05876,397.00000,1.00000,2.00000,7.00000,6.00000,1.00000,2.00000,7.00000,8.00000,7.00000,9.00000,0.00000,4.00000,43.10621,-76.10621,0.14115,0.00000
19.00000,205.00000,66.68998,0.00000,18.80688,30.94164,38.53533,8.53151,1.70672,42.51420,1.77906,13.38016,2.72864,1.72009,29.99623,66.19152,3.88284,1.73453,102.06556,0.02502,342.00000,3.00000,3.00000,4.00000,5.00000,3.00000,7.00000,4.00000,9.00000,6.00000,9.00000,5.00000,4.00000,43.11022,-76.11022,0.01667,0.00000
727.00000,260.00000,8.52341,0.00000,5.93016,4.22165,25.68120,2.89762,1.78056,40.74693,15.37650,15.92302,18.73751,0.09557,18.03483,18.49638,10.00036,1.19723,482.88362,0.05570,388.00000,2.00000,7.00000,1.00000,9.00000,1.00000,5.00000,0.00000,9.00000,9.00000,4.00000,0.00000,6.00000,43.11423,-76.11423,0.10748,1.00000
236.00000,316.00000,24.39890,0.00000,8.82192,49.46026,47.30915,7.35366,0.95195,8.86150,7.18364,9.33748,18.39177,0.22305,14.90055,76.46940,11.23707,1.56428,451.70444,0.03182,477.00000,1.00000,6.00000,5.00000,4.00000,8.00000,8.00000,0.00000,0.00000,5.00000,0.00000,3.00000,7.00000,43.11824,-76.11824,0.19809,1.00000
229.00000,9.00000,72.40535,0.00000,5.09144,27.65980,46.22206,18.05185,0.01230,9.68834,14.38391,6.33636,8.95260,1.92092,76.76634,15.60958,0.37476,0.19609,157.22133,0.02736,371.00000,1.00000,4.00000,9.00000,4.00000,3.00000,0.00000,2.00000,5.00000,2.00000,1.00000,6.00000,4.00000,43.12224,-76.12224,0.54204,1.00000
